trail,date,status
Premier Health Bike Park,2020-06-09 19:45:05,closed
Premier Health Bike Park,2020-06-07 9:00:06,caution
Premier Health Bike Park,2020-06-04 6:45:06,closed
Premier Health Bike Park,2020-05-31 10:00:07,caution
Premier Health Bike Park,2020-05-28 10:45:06,closed
Premier Health Bike Park,2020-05-27 12:00:06,caution
Premier Health Bike Park,2020-05-14 13:00:07,closed
Premier Health Bike Park,2020-05-12 16:00:09,caution
Premier Health Bike Park,2020-05-08 11:00:07,closed
Premier Health Bike Park,2020-05-07 10:00:06,caution
Premier Health Bike Park,2020-05-03 9:30:06,closed
Premier Health Bike Park,2020-05-02 11:15:11,caution
Premier Health Bike Park,2020-04-29 13:30:12,closed
Premier Health Bike Park,2020-04-28 10:45:06,caution
Premier Health Bike Park,2020-04-23 10:00:09,closed
Premier Health Bike Park,2020-04-19 11:30:08,caution
Premier Health Bike Park,2020-04-17 12:30:07,closed
Premier Health Bike Park,2020-04-15 13:45:07,caution
Premier Health Bike Park,2020-04-13 10:15:08,closed
Premier Health Bike Park,2020-04-02 12:45:08,caution
Premier Health Bike Park,2020-01-23 8:15:07,closed
Premier Health Bike Park,2020-01-19 11:00:07,freeze
Premier Health Bike Park,2019-12-15 19:30:05,closed
Premier Health Bike Park,2019-11-27 5:17:12,freeze
